TradingDate,Open,High,Low,Close,Volume,percent_change
2/5/2015,5512,5512,5512,5512,0,0
2/4/2015,5512,5512,5512,5512,0,0
2/3/2015,5512,5512,5512,5512,0,0
2/2/2015,5751,5635,5400,5512,7000,-0.067501269
1/30/2015,5831,5951,5871,5911,200,0.05704578
1/29/2015,5432,5732,5569,5592,4300,-0.027647366
1/28/2015,5831,5811,5731,5751,1100,0.014106859
1/27/2015,5831,5818,5420,5671,2000,0
1/26/2015,5671,5671,5671,5671,100,0.028846154
1/23/2015,5911,5512,5139,5512,1100,-0.067501269
1/22/2015,5272,6571,5695,5911,11742,0.027821248
1/21/2015,5032,6274,5490,5751,300,0.028433476
1/20/2015,5272,5955,5368,5592,600,-0.013930524
1/19/2015,5112,6101,5500,5671,5400,0.014127325
1/16/2015,5592,5592,5592,5592,0,0
1/15/2015,5592,5592,5592,5592,100,-0.027647366
1/14/2015,5671,5812,5731,5751,400,-0.04006009
1/13/2015,5112,6353,5350,5991,300,0.056427438
1/12/2015,5991,5926,5394,5671,4800,-0.053413454
1/9/2015,5671,6240,5680,5991,1800,0.056427438
1/8/2015,5671,5671,5671,5671,2400,0.014127325
1/7/2015,5592,5592,5592,5592,100,-0.027647366
1/6/2015,6311,6099,5404,5751,1000,0
1/5/2015,5911,6505,5450,5751,700,0.058726068
12/31/2014,5432,5587,5277,5432,2600,-0.093306627
12/30/2014,5671,6329,5991,5991,2700,-0.038517092
12/29/2014,6231,6231,6231,6231,0,0
12/26/2014,6231,6231,6231,6231,0,0
12/25/2014,5671,6713,6110,6231,1000,0
12/24/2014,5512,6866,6074,6231,45600,0.068598868
12/23/2014,5112,6322,5543,5831,1300,0.05787373
12/22/2014,5512,5512,5512,5512,67,0
12/19/2014,5512,5512,5512,5512,0,0
12/18/2014,5512,5512,5512,5512,200,-0.014306152
12/17/2014,5592,5592,5592,5592,0,0
12/16/2014,5592,5592,5592,5592,0,0
12/15/2014,5911,5747,5436,5592,200,0.029455081
12/12/2014,5432,5432,5432,5432,0,0
12/11/2014,5192,5683,5432,5432,600,-0.028612303
12/10/2014,5592,5592,5592,5592,0,0
12/9/2014,5512,5673,5592,5592,3700,0.014513788
12/8/2014,4953,5851,5257,5512,1100,0.014727541
12/5/2014,5272,5513,5351,5432,200,0
12/4/2014,5192,5596,5350,5432,1100,0.046224961
12/3/2014,4953,5376,4902,5192,1200,0
12/2/2014,5192,5411,5172,5192,1240,0.015649452
12/1/2014,5112,5112,5112,5112,100,-0.058910162
11/28/2014,5192,5554,5309,5432,1100,0
11/27/2014,5432,5432,5432,5432,400,0
11/26/2014,5112,5677,5343,5432,1900,0.030349014
11/25/2014,5512,5638,5230,5272,4400,0
11/24/2014,5272,5272,5272,5272,100,0.031298905
11/21/2014,5112,5473,5077,5112,1300,-0.07256894
11/20/2014,5512,5512,5512,5512,100,0.061633282
11/19/2014,5112,5387,4997,5192,1200,-0.058055152
11/18/2014,5512,5512,5512,5512,100,0.04552352
11/17/2014,5512,5389,5155,5272,600,-0.043541364
11/14/2014,5432,5552,5471,5512,200,0.014727541
11/13/2014,5512,5648,5402,5432,1400,-0.014513788
11/12/2014,5112,5942,5512,5512,400,0
11/11/2014,5432,5582,5178,5512,867,0.061633282
11/10/2014,5192,5192,5192,5192,100,-0.058055152
11/7/2014,5512,5512,5512,5512,0,0
11/6/2014,5112,5719,5305,5512,400,0
11/5/2014,5512,5512,5512,5512,0,0
11/4/2014,5512,5512,5512,5512,0,0
11/3/2014,5112,5719,5305,5512,200,-0.014306152
10/31/2014,5592,5592,5592,5592,0,0
10/30/2014,5512,5664,5584,5592,1000,0.014513788
