TradingDate,Open,High,Low,Close,Volume,percent_change
12/27/2018,12200,12250,12000,12000,2092380,0.0041841
12/26/2018,12000,12150,11950,11950,2469970,0
12/25/2018,12000,12100,11700,11950,6727130,-0.016460905
12/24/2018,12300,12450,12150,12150,3321220,0.004132231
12/21/2018,12150,12300,12100,12100,3672880,-0.012244898
12/20/2018,12300,12400,12200,12250,3411360,-0.016064257
12/19/2018,12450,12450,12200,12450,3151380,0.004032258
12/18/2018,12300,12450,12200,12400,5276070,-0.008
12/17/2018,12650,12700,12500,12500,3971510,-0.0234375
12/14/2018,12900,13000,12700,12800,3741130,-0.007751938
12/13/2018,12800,13100,12750,12900,8926020,0.015748031
12/12/2018,12500,12750,12500,12700,2711830,0.016
12/11/2018,12550,12600,12450,12500,2968290,0
12/10/2018,12600,12600,12450,12500,4481730,-0.011857708
12/7/2018,12650,12850,12600,12650,5038420,0.003968254
12/6/2018,12650,12750,12550,12600,4741210,-0.007874016
12/5/2018,12550,12850,12550,12700,6617680,-0.0078125
12/4/2018,12800,12900,12650,12800,5838070,0
12/3/2018,12400,12800,12300,12800,10674800,0.053497942
11/30/2018,12150,12250,12100,12150,2724410,0
11/29/2018,12300,12350,12150,12150,3188990,-0.008163265
11/28/2018,12100,12250,12100,12250,1972080,0.008230453
11/27/2018,12300,12400,12150,12150,2873780,-0.012195122
11/26/2018,12250,12300,12150,12300,1556000,0.004081633
11/23/2018,12300,12400,12250,12250,2126820,-0.012096774
11/22/2018,12300,12450,12250,12400,4899780,0.012244898
11/21/2018,12050,12250,12050,12250,2547880,0.004098361
11/20/2018,12250,12300,12150,12200,2691270,-0.008130081
11/19/2018,12250,12350,12100,12300,3045270,0.016528926
11/16/2018,12100,12250,12000,12100,3925350,0.008333333
11/15/2018,12000,12050,11850,12000,3884920,0.0041841
11/14/2018,12000,12200,11950,11950,3232520,-0.004166667
11/13/2018,12000,12200,11950,12000,5031020,-0.016393443
11/12/2018,12200,12350,12050,12200,4618460,-0.012145749
11/9/2018,12550,12650,12350,12350,3513330,-0.01984127
11/8/2018,12950,12950,12600,12600,3120870,-0.007874016
11/7/2018,12250,12800,12150,12700,11330740,0.036734694
11/6/2018,12400,12500,12250,12250,3477960,-0.008097166
11/5/2018,12300,12400,12200,12350,3015460,-0.004032258
11/2/2018,12350,12550,12200,12400,6058610,0.016393443
11/1/2018,12550,12600,12200,12200,3089540,-0.024
10/31/2018,12200,12500,12150,12500,5142100,0.046025105
10/30/2018,11950,12300,11900,11950,5088100,-0.004166667
10/29/2018,12300,12350,11950,12000,5707100,-0.024390244
10/26/2018,12750,12750,12300,12300,5793540,-0.019920319
10/25/2018,11950,12650,11950,12550,6170000,-0.003968254
10/24/2018,12600,12850,12550,12600,6594420,0.003984064
10/23/2018,12800,12950,12350,12550,9767110,-0.030888031
10/22/2018,13350,13500,12950,12950,8687300,-0.037174721
10/19/2018,13300,13600,13250,13450,8314490,-0.003703704
10/18/2018,13350,13850,13350,13500,14182290,-0.003690037
10/17/2018,13900,13900,13450,13550,8921720,-0.003676471
10/16/2018,13000,13600,13000,13600,9787750,0.05019305
10/15/2018,13000,13200,12900,12950,7832090,-0.007662835
10/12/2018,12400,13100,12300,13050,14990250,0.044
10/11/2018,12950,13100,12500,12500,24729240,-0.067164179
10/10/2018,13500,13600,13300,13400,9022660,-0.011070111
10/9/2018,13950,13950,13400,13550,19464630,-0.02166065
10/8/2018,13650,13950,13600,13850,17690010,0.003623188
10/5/2018,13800,14300,13750,13800,19475140,-0.003610108
10/4/2018,13900,13950,13800,13850,8961930,0
10/3/2018,13800,14050,13800,13850,16349910,-0.003597122
10/2/2018,13900,14050,13700,13900,9280400,0.003610108
